,AGE,CHILD_TOTAL,DEPENDANTS,OWN_AUTO,PERSONAL_INCOME,TOTAL_LOANS,CLOSED_LOANS,WORK_YEARS,GENDER,MARITAL_STATUS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,FL_PRESENCE_FL,TARGET
15661,36,2,2,1,10000.0,1,1.0,4.0,0,Состою в браке,1,0,1,0.0
15662,40,0,0,0,9000.0,2,2.0,4.0,1,Состою в браке,1,0,0,0.0
15664,63,0,0,0,13000.0,3,3.0,6.0,1,Не состоял в браке,1,1,0,0.0
15667,45,0,0,1,10000.0,1,1.0,5.0,1,Состою в браке,1,0,0,0.0
15668,36,3,3,0,17500.0,1,0.0,0.0,1,Вдовец/Вдова,0,1,0,1.0
15669,33,0,0,0,11000.0,2,2.0,2.0,1,Не состоял в браке,1,0,1,0.0
15671,35,0,1,1,6000.0,2,2.0,2.0,1,Вдовец/Вдова,1,0,0,0.0
15673,49,0,0,0,6000.0,1,0.0,7.0,1,Состою в браке,1,0,0,1.0
15674,45,0,0,0,5000.0,1,1.0,6.0,1,Состою в браке,1,0,0,0.0
15675,25,1,1,0,19000.0,1,1.0,2.0,0,Состою в браке,1,0,0,0.0
15676,51,2,0,0,10000.0,1,0.0,30.0,1,Состою в браке,1,0,0,0.0
15677,46,0,1,0,8500.0,1,0.0,25.0,1,Состою в браке,1,0,0,0.0
15678,25,0,0,0,15000.0,1,1.0,1.0,0,Состою в браке,1,0,0,0.0
15679,40,0,0,1,12000.0,1,0.0,22.0,0,Состою в браке,1,0,0,0.0
15680,29,0,0,0,6000.0,1,1.0,3.0,1,Состою в браке,1,0,0,0.0
15681,37,2,2,0,10000.0,1,1.0,5.0,1,Состою в браке,1,0,1,1.0
15682,29,0,0,0,12000.0,5,4.0,5.0,1,Не состоял в браке,1,0,1,0.0
15687,24,0,0,0,10000.0,1,1.0,0.0,1,Состою в браке,1,0,1,0.0
15688,45,2,1,0,15000.0,1,0.0,25.0,0,Состою в браке,1,0,1,0.0
15689,27,0,0,0,8000.0,1,0.0,0.0,1,Не состоял в браке,1,0,0,0.0
15690,24,1,1,0,12000.0,5,5.0,2.0,1,Не состоял в браке,1,0,0,0.0
15695,48,2,1,1,30000.0,1,0.0,6.0,1,Состою в браке,1,0,1,1.0
15696,45,2,1,0,13000.0,1,0.0,10.0,1,Не состоял в браке,1,0,0,0.0
15697,40,1,1,0,12000.0,1,0.0,5.0,1,Не состоял в браке,1,0,1,0.0
15698,23,0,0,0,15000.0,1,1.0,0.0,1,Не состоял в браке,1,0,1,0.0
15699,31,1,1,0,8500.0,2,2.0,1.0,1,Разведен(а),1,0,1,0.0
15701,29,0,0,0,6000.0,1,0.0,4.0,1,Не состоял в браке,1,0,0,0.0
15702,36,1,1,0,13000.0,1,0.0,2.0,0,Состою в браке,1,0,0,0.0
15703,32,0,0,0,14000.0,1,0.0,6.0,0,Состою в браке,1,0,0,1.0
15704,57,1,1,0,10900.0,1,1.0,15.0,1,Не состоял в браке,1,1,0,0.0
15705,32,2,2,0,3500.0,3,3.0,3.0,1,Состою в браке,1,0,0,0.0
15708,29,1,1,0,12000.0,1,1.0,0.0,1,Не состоял в браке,1,0,1,0.0
15709,63,3,0,0,9000.0,1,1.0,0.0,1,Разведен(а),0,1,0,0.0
15710,64,3,0,0,6000.0,1,0.0,0.0,0,Состою в браке,0,1,0,0.0
15711,64,0,0,0,8000.0,1,1.0,0.0,1,Состою в браке,0,1,0,0.0
15712,32,2,2,1,30000.0,3,3.0,13.0,1,Состою в браке,1,0,0,0.0
15715,38,1,1,0,22000.0,1,0.0,1.0,0,Состою в браке,1,0,0,0.0
15716,35,1,1,0,15000.0,1,1.0,2.0,1,Разведен(а),1,0,1,0.0
15717,41,2,2,0,7000.0,3,3.0,10.0,1,Состою в браке,1,0,0,0.0
15720,28,2,2,0,10000.0,1,0.0,0.0,0,Состою в браке,1,0,0,0.0
15721,25,0,0,1,18000.0,2,2.0,3.0,1,Состою в браке,1,0,0,0.0
15723,28,0,0,0,13000.0,1,0.0,3.0,1,Не состоял в браке,1,0,0,0.0
15724,30,0,0,0,8000.0,1,1.0,1.0,0,Не состоял в браке,1,0,1,0.0
15725,22,0,0,0,13000.0,1,0.0,1.0,1,Не состоял в браке,1,0,0,0.0
15726,48,2,0,0,8000.0,2,1.0,27.0,1,Вдовец/Вдова,1,0,0,0.0
15728,44,3,1,0,9000.0,1,1.0,25.0,1,Состою в браке,1,0,0,0.0
15729,44,1,1,0,10000.0,2,2.0,4.0,0,Не состоял в браке,1,0,1,0.0
15731,33,1,1,0,15000.0,1,0.0,6.0,1,Разведен(а),1,0,1,0.0
15732,58,1,0,0,30000.0,1,1.0,25.0,1,Вдовец/Вдова,1,1,1,0.0
15733,60,0,0,0,10000.0,1,1.0,4.0,1,Не состоял в браке,1,1,1,0.0
15734,49,1,2,1,220000.0,1,0.0,17.0,0,Состою в браке,1,0,0,0.0
15735,22,1,1,0,8000.0,1,0.0,1.0,0,Не состоял в браке,1,0,0,0.0
15736,31,1,1,0,7500.0,2,2.0,0.0,1,Не состоял в браке,1,0,0,0.0
15738,33,0,0,0,20000.0,1,0.0,4.0,0,Состою в браке,1,0,0,0.0
15739,57,2,0,0,25000.0,1,0.0,2.0,1,Состою в браке,1,0,0,0.0
15740,24,0,0,0,13000.0,1,1.0,5.0,1,Не состоял в браке,1,0,0,0.0
15741,53,0,0,0,15000.0,2,2.0,4.0,1,Разведен(а),1,0,1,1.0
15743,52,2,0,0,11000.0,1,0.0,31.0,1,Состою в браке,1,1,1,0.0
15744,31,2,2,0,10000.0,1,1.0,13.0,1,Состою в браке,1,0,0,0.0
15745,25,0,0,0,10000.0,1,1.0,0.0,1,Не состоял в браке,1,0,0,0.0
15746,29,0,0,0,20000.0,1,0.0,3.0,0,Не состоял в браке,1,0,0,1.0
15747,54,2,0,1,15000.0,1,0.0,27.0,0,Состою в браке,1,0,0,0.0
15748,39,2,2,0,11000.0,1,0.0,16.0,1,Состою в браке,1,0,0,0.0
15749,44,0,0,0,10000.0,1,0.0,2.0,1,Состою в браке,1,0,0,0.0
15750,22,0,0,0,9000.0,1,0.0,1.0,1,Не состоял в браке,1,0,0,0.0
15751,33,1,1,0,15000.0,1,1.0,8.0,1,Не состоял в браке,1,0,0,0.0
15752,38,2,2,1,10000.0,1,1.0,9.0,0,Состою в браке,1,0,0,0.0
15753,31,1,1,0,15000.0,1,1.0,4.0,1,Состою в браке,1,0,0,0.0
15754,40,0,0,0,10000.0,1,0.0,3.0,1,Состою в браке,1,0,0,0.0
15755,43,1,0,1,15000.0,1,1.0,25.0,0,Состою в браке,1,0,0,0.0
15756,37,2,2,0,17000.0,1,0.0,18.0,1,Состою в браке,1,0,0,1.0
15757,34,1,1,0,20000.0,1,1.0,3.0,1,Состою в браке,1,0,0,0.0
15758,26,2,2,0,6000.0,1,0.0,0.0,1,Не состоял в браке,1,0,0,0.0
15759,22,0,0,0,15000.0,1,1.0,0.0,1,Не состоял в браке,1,0,0,0.0
15760,43,1,0,0,15000.0,1,0.0,6.0,1,Не состоял в браке,1,0,1,0.0
15761,44,3,1,0,12000.0,1,0.0,2.0,1,Состою в браке,1,0,0,0.0
15762,57,1,0,0,5500.0,1,0.0,0.0,1,Состою в браке,0,1,0,0.0
15763,30,1,1,0,22000.0,1,0.0,5.0,1,Состою в браке,1,0,0,0.0
15764,35,0,0,1,25000.0,2,1.0,3.0,0,Состою в браке,1,0,1,0.0
15766,44,1,0,0,10000.0,1,1.0,10.0,1,Состою в браке,1,0,0,1.0
15767,51,2,0,0,10000.0,2,1.0,1.0,1,Разведен(а),1,0,1,0.0
15769,31,2,0,0,7000.0,1,1.0,0.0,0,Состою в браке,1,0,0,0.0
15770,56,2,0,0,14000.0,1,0.0,1.0,0,Состою в браке,1,0,1,0.0
15771,61,0,0,0,8000.0,1,0.0,0.0,0,Не состоял в браке,1,1,1,0.0
15772,40,2,2,1,15000.0,2,2.0,4.0,0,Состою в браке,1,0,0,0.0
15774,22,0,0,0,12000.0,1,0.0,2.0,0,Не состоял в браке,1,0,0,0.0
15775,25,0,0,0,10000.0,1,1.0,6.0,1,Не состоял в браке,1,0,0,0.0
15776,51,2,0,1,20000.0,1,0.0,1.0,0,Состою в браке,1,0,0,0.0
15777,34,2,0,0,17000.0,1,0.0,3.0,1,Состою в браке,1,0,0,0.0
15778,58,0,0,0,13000.0,1,1.0,10.0,0,Состою в браке,1,0,1,0.0
15779,42,2,2,0,5000.0,1,0.0,12.0,1,Состою в браке,1,0,0,0.0
15780,26,2,2,0,14000.0,3,2.0,6.0,1,Не состоял в браке,1,0,0,0.0
15783,27,0,0,0,20000.0,1,1.0,2.0,1,Состою в браке,1,0,0,0.0
15784,28,1,1,1,17000.0,4,4.0,7.0,1,Разведен(а),1,0,1,1.0
15788,44,1,0,0,9000.0,1,0.0,0.0,1,Гражданский брак,0,1,0,0.0
15789,29,1,1,0,15000.0,1,1.0,2.0,1,Состою в браке,1,0,1,0.0
15790,33,0,0,0,20000.0,5,5.0,11.0,0,Не состоял в браке,1,0,1,0.0
15795,63,0,0,0,7000.0,1,0.0,0.0,0,Состою в браке,0,1,0,0.0
15796,38,1,0,0,15000.0,2,2.0,6.0,0,Состою в браке,1,0,0,0.0
15798,48,1,1,0,26000.0,1,0.0,21.0,1,Состою в браке,1,0,1,0.0
15799,40,3,3,0,10000.0,1,0.0,7.0,0,Состою в браке,1,0,0,0.0
15800,45,1,0,0,5000.0,1,0.0,20.0,1,Вдовец/Вдова,1,0,1,0.0
15801,45,2,1,0,6000.0,1,1.0,0.0,1,Состою в браке,0,1,0,0.0
15802,31,2,2,0,18000.0,4,3.0,3.0,1,Состою в браке,1,0,1,0.0
15806,43,2,0,0,13000.0,1,1.0,8.0,1,Состою в браке,1,0,0,0.0
15807,28,1,1,0,25000.0,1,0.0,7.0,1,Гражданский брак,1,0,1,0.0
15808,61,0,0,0,18000.0,1,0.0,0.0,1,Разведен(а),1,0,1,0.0
15809,56,2,0,0,11000.0,1,0.0,0.0,1,Вдовец/Вдова,0,1,0,0.0
15810,54,2,0,0,15000.0,1,0.0,2.0,1,Вдовец/Вдова,1,0,0,0.0
15811,29,0,0,0,15000.0,1,0.0,8.0,0,Не состоял в браке,1,0,0,0.0
15812,39,2,2,0,13000.0,3,2.0,17.0,1,Состою в браке,1,0,0,0.0
15815,55,3,0,0,22000.0,1,0.0,19.0,1,Состою в браке,1,0,1,0.0
15816,38,1,1,1,20000.0,1,0.0,3.0,1,Состою в браке,1,0,0,0.0
15817,45,1,0,0,8000.0,1,1.0,10.0,1,Не состоял в браке,1,0,0,0.0
15818,34,1,1,0,13000.0,1,1.0,4.0,1,Состою в браке,1,0,1,0.0
15819,44,2,2,0,12000.0,1,1.0,3.0,1,Разведен(а),1,0,1,0.0
15820,61,0,0,0,8000.0,2,1.0,0.0,1,Состою в браке,0,1,0,0.0
15822,27,2,2,0,8000.0,1,1.0,5.0,0,Состою в браке,1,0,0,0.0
15823,57,0,0,0,6500.0,1,0.0,0.0,1,Состою в браке,0,1,0,0.0
15824,24,1,1,0,9000.0,1,1.0,4.0,1,Состою в браке,1,0,0,0.0
15825,27,2,2,0,5000.0,1,1.0,1.0,1,Состою в браке,1,0,0,0.0
15826,23,0,0,0,7500.0,1,0.0,0.0,0,Не состоял в браке,1,0,0,0.0
15827,30,0,0,0,11000.0,1,1.0,1.0,1,Не состоял в браке,1,0,0,0.0
15828,34,2,2,1,27000.0,1,0.0,17.0,0,Состою в браке,1,0,0,0.0
15829,54,0,0,0,7800.0,1,0.0,5.0,0,Состою в браке,1,0,0,0.0
15830,48,2,0,0,6000.0,1,0.0,5.0,1,Не состоял в браке,1,0,1,1.0
15831,52,2,0,0,14000.0,1,0.0,22.0,1,Вдовец/Вдова,1,0,1,0.0
15832,43,1,0,0,28000.0,1,0.0,10.0,1,Не состоял в браке,1,0,0,1.0
15833,52,1,0,0,15000.0,1,0.0,27.0,1,Не состоял в браке,1,1,1,0.0
15834,33,2,2,0,10000.0,1,0.0,1.0,1,Состою в браке,1,0,0,0.0
15835,31,0,0,0,10000.0,1,0.0,5.0,0,Не состоял в браке,1,0,0,0.0
15836,50,2,2,0,42000.0,1,0.0,10.0,0,Состою в браке,1,0,1,0.0
15837,32,0,0,0,12000.0,1,0.0,4.0,1,Не состоял в браке,1,0,0,0.0
15838,53,2,0,1,7000.0,1,1.0,30.0,0,Состою в браке,1,0,0,0.0
15839,41,2,1,0,17000.0,1,1.0,8.0,1,Состою в браке,1,0,1,0.0
15840,26,0,0,0,40000.0,1,1.0,1.0,0,Не состоял в браке,1,0,0,0.0
15841,45,2,1,0,30000.0,1,0.0,1.0,1,Состою в браке,1,0,0,0.0
15842,23,0,0,0,7000.0,1,1.0,1.0,1,Не состоял в браке,1,0,0,0.0
15843,34,3,3,0,6000.0,2,1.0,4.0,1,Состою в браке,1,0,0,0.0
15845,33,2,2,0,7000.0,1,1.0,3.0,1,Состою в браке,1,0,1,0.0
15846,34,0,0,0,30000.0,1,1.0,10.0,0,Состою в браке,1,0,1,0.0
15847,38,1,2,0,15000.0,1,0.0,17.0,0,Состою в браке,1,0,0,0.0
15848,49,1,0,0,20000.0,1,1.0,8.0,0,Состою в браке,1,0,0,0.0
15849,26,1,1,0,17000.0,2,2.0,0.0,1,Состою в браке,1,0,0,0.0
15851,49,2,0,0,15000.0,2,1.0,23.0,1,Разведен(а),1,0,0,0.0
15853,49,2,0,0,6000.0,1,0.0,21.0,1,Состою в браке,1,0,0,0.0
15854,52,2,0,0,7000.0,1,0.0,0.0,1,Состою в браке,0,1,0,0.0
15855,55,0,0,0,6500.0,1,0.0,5.0,1,Состою в браке,1,1,0,0.0
15856,24,0,0,0,18000.0,4,4.0,1.0,0,Состою в браке,1,0,0,1.0
15860,40,0,0,0,18000.0,3,3.0,17.0,1,Не состоял в браке,1,0,0,0.0
15863,38,0,0,0,15000.0,1,0.0,7.0,1,Состою в браке,1,0,0,1.0
15864,34,2,2,0,15000.0,1,0.0,10.0,0,Состою в браке,1,0,0,0.0
15865,35,1,1,0,12000.0,1,0.0,10.0,0,Состою в браке,1,0,0,1.0
15866,25,0,0,1,12000.0,1,1.0,0.0,1,Не состоял в браке,1,0,1,0.0
15867,36,1,1,0,6500.0,1,1.0,15.0,1,Не состоял в браке,1,0,0,0.0
15868,29,1,2,0,18000.0,1,0.0,2.0,0,Состою в браке,1,0,0,0.0
15869,27,1,1,0,15000.0,1,1.0,0.0,0,Не состоял в браке,1,0,0,1.0
15870,34,1,1,1,11000.0,1,0.0,1.0,0,Не состоял в браке,1,0,0,0.0
15871,59,0,0,0,10500.0,4,4.0,0.0,1,Не состоял в браке,0,1,1,0.0
15875,53,2,0,1,25000.0,1,0.0,7.0,1,Не состоял в браке,1,0,1,0.0
15876,46,2,1,0,21000.0,4,3.0,8.0,0,Состою в браке,1,0,0,0.0
15880,38,1,1,0,12000.0,1,1.0,2.0,1,Разведен(а),1,0,1,0.0
15881,40,1,1,0,20000.0,2,0.0,20.0,1,Вдовец/Вдова,1,0,1,0.0
15883,24,0,0,0,15000.0,1,1.0,3.0,1,Состою в браке,1,0,0,0.0
15884,23,0,0,0,4500.0,1,1.0,1.0,1,Состою в браке,1,0,0,0.0
15885,26,0,0,1,15000.0,1,0.0,1.0,1,Не состоял в браке,1,0,1,0.0
15886,26,1,1,0,4500.0,1,1.0,1.0,1,Состою в браке,1,0,0,1.0
15887,64,1,0,0,7500.0,1,1.0,0.0,1,Разведен(а),0,1,0,0.0
15888,50,2,1,0,12000.0,1,0.0,23.0,1,Состою в браке,1,0,0,0.0
15889,42,1,0,0,10000.0,1,0.0,3.0,1,Состою в браке,1,0,0,1.0
15890,39,1,1,0,16000.0,2,1.0,1.0,0,Состою в браке,1,0,1,0.0
15892,26,0,1,0,23000.0,1,0.0,0.0,0,Состою в браке,1,0,0,0.0
15893,48,0,0,0,9000.0,1,1.0,28.0,1,Состою в браке,1,0,0,0.0
15894,34,1,1,0,13000.0,1,0.0,3.0,0,Состою в браке,1,0,0,0.0
15895,56,2,0,0,7000.0,3,3.0,27.0,1,Состою в браке,1,0,0,0.0
15898,61,0,0,0,7000.0,4,4.0,0.0,1,Состою в браке,0,1,1,0.0
15902,37,2,2,0,40000.0,1,0.0,17.0,1,Не состоял в браке,1,0,1,0.0
15903,32,2,2,0,10000.0,1,0.0,1.0,1,Состою в браке,1,0,0,0.0
15904,26,1,1,0,8000.0,1,1.0,2.0,1,Состою в браке,1,0,0,0.0
15905,24,0,0,0,10000.0,1,0.0,1.0,1,Не состоял в браке,1,0,0,0.0
15906,40,0,0,0,12000.0,1,0.0,8.0,1,Состою в браке,1,0,0,0.0
15907,47,2,2,0,9000.0,1,0.0,25.0,0,Состою в браке,1,0,0,0.0
15908,23,0,0,0,15000.0,1,1.0,2.0,1,Не состоял в браке,1,0,0,0.0
15909,56,0,0,0,17000.0,1,0.0,30.0,1,Состою в браке,1,1,0,0.0
15910,38,1,1,0,15000.0,2,2.0,14.0,1,Не состоял в браке,1,0,0,0.0
15912,60,2,0,0,9000.0,1,0.0,11.0,1,Состою в браке,1,1,0,0.0
15913,43,1,1,0,12500.0,1,1.0,12.0,1,Состою в браке,1,0,1,1.0
15914,34,2,2,0,14000.0,2,1.0,12.0,0,Состою в браке,1,0,1,1.0
15916,28,0,0,0,20000.0,1,1.0,3.0,1,Не состоял в браке,1,0,0,0.0
15917,29,1,1,0,12000.0,1,1.0,6.0,1,Состою в браке,1,0,0,1.0
15918,56,2,0,0,12000.0,1,0.0,12.0,1,Состою в браке,1,1,0,0.0
15919,56,1,0,0,13000.0,1,1.0,4.0,1,Состою в браке,1,0,1,0.0
15920,51,0,0,0,10000.0,1,0.0,2.0,1,Не состоял в браке,1,0,1,0.0
15921,56,0,0,0,13000.0,1,1.0,10.0,0,Состою в браке,1,0,0,0.0
15922,42,0,2,0,15000.0,3,2.0,2.0,1,Состою в браке,1,0,0,0.0
15925,25,0,0,1,8000.0,3,2.0,5.0,1,Состою в браке,1,0,1,0.0
15928,52,2,1,0,25000.0,1,1.0,5.0,1,Состою в браке,1,0,0,0.0
15929,41,0,0,0,6000.0,1,0.0,9.0,1,Состою в браке,1,0,1,0.0
15930,59,0,0,0,5500.0,2,2.0,0.0,0,Не состоял в браке,0,1,1,0.0
15932,35,1,1,0,10000.0,1,0.0,0.0,1,Не состоял в браке,1,0,0,0.0
15933,48,2,1,0,25000.0,3,2.0,14.0,1,Состою в браке,1,0,0,0.0
15936,26,1,1,0,10000.0,1,0.0,2.0,1,Состою в браке,1,0,0,1.0
15937,29,0,0,0,20000.0,1,0.0,4.0,1,Состою в браке,1,0,0,0.0
15938,34,1,1,0,8000.0,2,2.0,3.0,1,Состою в браке,1,0,0,1.0
15940,53,1,0,0,7000.0,2,2.0,2.0,0,Состою в браке,1,0,0,0.0
15942,56,1,0,0,9000.0,2,2.0,2.0,1,Не состоял в браке,1,1,0,0.0
15944,50,1,0,0,12000.0,2,2.0,9.0,0,Не состоял в браке,1,0,1,0.0
15946,25,0,0,0,20000.0,1,1.0,0.0,1,Не состоял в браке,1,0,0,0.0
15947,22,0,0,1,35000.0,1,1.0,2.0,1,Не состоял в браке,1,0,0,1.0
15948,58,3,0,0,21000.0,1,0.0,6.0,1,Состою в браке,1,1,0,0.0
15949,48,2,0,0,8000.0,2,2.0,30.0,1,Состою в браке,1,1,0,0.0
15951,34,1,0,0,12000.0,1,0.0,3.0,1,Состою в браке,1,0,1,0.0
15952,33,0,0,0,49000.0,1,0.0,9.0,1,Не состоял в браке,1,0,0,1.0
15953,33,2,2,0,10000.0,1,0.0,6.0,1,Состою в браке,1,0,0,0.0
15954,22,0,0,0,12000.0,1,1.0,1.0,0,Не состоял в браке,1,0,0,0.0
15955,38,1,1,0,12000.0,1,1.0,4.0,0,Состою в браке,1,0,0,0.0
15956,63,0,0,0,5000.0,2,1.0,0.0,1,Вдовец/Вдова,0,1,0,0.0
15958,44,0,0,0,8000.0,4,4.0,2.0,1,Разведен(а),1,0,1,0.0
15962,46,1,0,0,8000.0,1,1.0,4.0,0,Состою в браке,1,0,0,0.0
15963,32,1,1,0,35000.0,2,0.0,3.0,1,Не состоял в браке,1,0,1,1.0
15965,27,1,1,0,20000.0,1,0.0,2.0,0,Состою в браке,1,0,0,0.0
15966,31,2,2,0,15000.0,1,0.0,2.0,1,Состою в браке,1,0,0,0.0
15967,40,3,3,1,9000.0,1,0.0,20.0,1,Гражданский брак,1,0,0,0.0
15968,53,3,0,0,5000.0,1,1.0,7.0,0,Разведен(а),1,0,1,0.0
15969,36,0,0,0,14000.0,2,2.0,1.0,0,Состою в браке,1,0,0,0.0
15971,35,0,0,0,10000.0,1,0.0,3.0,0,Не состоял в браке,1,0,0,0.0
15972,24,0,0,0,22000.0,1,1.0,0.0,0,Не состоял в браке,1,0,0,0.0
15973,36,1,1,0,20000.0,1,0.0,6.0,1,Не состоял в браке,1,0,1,0.0
15974,37,1,1,0,10000.0,1,1.0,16.0,1,Состою в браке,1,0,1,0.0
15975,50,0,0,0,10000.0,2,0.0,1.0,0,Состою в браке,1,0,0,1.0
15977,50,0,0,1,18000.0,2,2.0,0.0,0,Не состоял в браке,1,0,0,1.0
15979,32,0,0,0,19000.0,1,0.0,5.0,1,Не состоял в браке,1,0,1,1.0
15980,28,0,0,0,18000.0,1,0.0,0.0,1,Не состоял в браке,1,0,0,0.0
15981,30,0,0,0,6000.0,2,2.0,10.0,1,Не состоял в браке,1,0,0,0.0
15983,40,0,0,0,23000.0,1,0.0,4.0,0,Разведен(а),1,0,0,0.0
15984,31,1,1,0,20000.0,1,0.0,0.0,1,Состою в браке,1,0,0,0.0
15985,27,1,1,0,15000.0,2,2.0,2.0,0,Состою в браке,1,0,1,0.0
15987,33,2,2,0,5600.0,1,0.0,3.0,1,Состою в браке,1,0,1,0.0
15988,28,1,1,1,15000.0,1,1.0,5.0,0,Состою в браке,1,0,0,0.0
15989,47,2,0,0,17000.0,1,1.0,4.0,1,Состою в браке,1,0,0,0.0
15990,25,0,0,0,20000.0,1,0.0,1.0,0,Не состоял в браке,1,0,0,0.0
15991,45,1,0,0,20000.0,1,0.0,1.0,1,Не состоял в браке,1,0,0,0.0
15992,26,1,1,0,15000.0,1,1.0,0.0,1,Разведен(а),1,0,1,0.0
15993,40,2,1,0,9000.0,1,1.0,3.0,1,Состою в браке,1,0,0,0.0
15994,34,0,0,0,10000.0,1,1.0,10.0,0,Не состоял в браке,1,0,0,0.0
15995,44,2,1,0,15000.0,2,1.0,7.0,1,Разведен(а),1,0,0,0.0
15997,30,1,1,0,6400.0,2,1.0,3.0,1,Состою в браке,1,0,1,0.0
15999,26,1,1,0,10000.0,1,1.0,0.0,1,Разведен(а),1,0,1,0.0
16000,24,0,0,0,8000.0,1,0.0,2.0,0,Не состоял в браке,1,0,0,0.0
16001,47,1,0,0,21000.0,1,0.0,11.0,1,Состою в браке,1,0,1,0.0
16002,24,1,1,1,10000.0,2,2.0,0.0,0,Состою в браке,1,0,1,0.0
16004,27,1,0,0,6000.0,1,0.0,0.0,1,Не состоял в браке,1,0,0,0.0
16005,47,1,1,0,6000.0,3,3.0,0.0,1,Состою в браке,1,0,1,0.0
16008,52,3,2,0,8000.0,2,2.0,3.0,1,Состою в браке,1,0,1,0.0
16010,41,1,1,0,10000.0,1,1.0,6.0,1,Гражданский брак,1,0,1,0.0
16011,51,3,1,0,9000.0,1,0.0,1.0,1,Состою в браке,1,0,0,0.0
16012,47,2,0,0,4500.0,1,1.0,3.0,1,Состою в браке,1,0,1,0.0
16013,25,0,0,0,11000.0,1,1.0,3.0,1,Состою в браке,1,0,0,0.0
16014,46,0,0,0,12000.0,2,1.0,6.0,1,Вдовец/Вдова,1,0,0,0.0
16016,28,2,2,0,8000.0,1,1.0,0.0,1,Состою в браке,1,0,0,0.0
16017,37,2,2,0,7800.0,1,0.0,1.0,1,Не состоял в браке,1,0,0,0.0
16018,33,1,1,0,30000.0,1,1.0,9.0,1,Не состоял в браке,1,0,1,1.0
16019,44,4,0,0,9000.0,4,2.0,9.0,1,Состою в браке,1,0,0,0.0
16023,22,0,0,0,13000.0,1,1.0,1.0,1,Не состоял в браке,1,0,0,0.0
16024,61,0,0,0,6000.0,2,2.0,0.0,1,Вдовец/Вдова,0,1,0,0.0
16026,45,2,1,0,9000.0,2,2.0,1.0,0,Состою в браке,1,0,0,0.0
16028,43,2,1,0,14000.0,2,1.0,6.0,1,Состою в браке,1,0,0,0.0
16030,28,1,1,0,23000.0,1,0.0,4.0,0,Состою в браке,1,0,0,0.0
16031,43,2,1,0,7000.0,1,0.0,18.0,0,Состою в браке,1,0,0,0.0
16032,44,1,1,0,11200.0,1,0.0,8.0,1,Состою в браке,1,0,1,0.0
16033,40,1,1,0,15000.0,2,0.0,15.0,0,Состою в браке,1,0,0,0.0
16035,24,0,0,0,7000.0,1,1.0,3.0,1,Состою в браке,1,0,0,0.0
16036,42,1,0,0,35000.0,1,0.0,2.0,0,Состою в браке,1,0,0,1.0
16037,54,1,0,0,9000.0,1,1.0,0.0,1,Не состоял в браке,0,1,0,0.0
16038,37,1,2,0,12000.0,1,1.0,15.0,0,Состою в браке,1,0,0,0.0
16039,58,3,3,0,9000.0,1,1.0,5.0,0,Состою в браке,1,0,0,0.0
16040,32,0,0,0,18000.0,1,0.0,6.0,0,Состою в браке,1,0,1,0.0
16041,40,2,0,0,9000.0,1,0.0,3.0,1,Не состоял в браке,1,0,0,0.0
16042,59,1,0,0,15000.0,1,0.0,35.0,1,Состою в браке,1,0,0,0.0
16043,48,1,0,0,18000.0,1,1.0,11.0,1,Не состоял в браке,1,0,0,1.0
16044,27,0,0,0,10000.0,1,0.0,3.0,1,Не состоял в браке,1,0,1,0.0
16045,55,3,0,0,10000.0,1,0.0,2.0,1,Состою в браке,1,0,1,0.0
16046,55,1,0,0,10000.0,1,0.0,8.0,1,Не состоял в браке,1,0,0,0.0
16047,52,1,0,0,13000.0,1,0.0,16.0,1,Состою в браке,1,0,1,0.0
16048,63,2,0,0,17000.0,1,0.0,2.0,1,Вдовец/Вдова,1,1,1,0.0
16049,29,0,0,0,15000.0,1,0.0,1.0,0,Состою в браке,1,0,0,0.0
16050,41,3,3,0,7000.0,1,0.0,7.0,1,Состою в браке,1,0,0,0.0
16051,27,0,0,0,8000.0,2,2.0,2.0,0,Не состоял в браке,1,0,1,0.0
16053,57,0,0,0,10000.0,2,1.0,0.0,1,Состою в браке,0,1,1,0.0
16055,42,2,1,0,5000.0,2,2.0,19.0,1,Состою в браке,1,0,1,0.0
16057,47,1,1,0,6000.0,1,0.0,19.0,1,Не состоял в браке,1,0,0,0.0
16058,24,0,0,0,10000.0,1,1.0,0.0,1,Не состоял в браке,1,0,0,0.0
16059,60,0,0,0,10000.0,1,0.0,4.0,1,Не состоял в браке,1,1,0,0.0
16060,32,1,1,0,9800.0,4,3.0,4.0,1,Состою в браке,1,0,0,0.0
16064,26,0,1,0,17000.0,1,1.0,3.0,1,Состою в браке,1,0,0,0.0
16065,48,1,0,0,35000.0,1,0.0,3.0,1,Состою в браке,1,0,1,1.0
16066,53,0,0,0,25000.0,1,1.0,0.0,0,Состою в браке,1,0,0,0.0
16067,55,0,0,0,8000.0,1,0.0,2.0,1,Состою в браке,1,1,0,0.0
16068,59,2,0,0,6500.0,1,0.0,0.0,1,Состою в браке,0,1,1,0.0
16069,58,2,0,0,30000.0,1,0.0,35.0,0,Состою в браке,1,0,0,1.0
16070,58,1,0,0,5600.0,1,0.0,0.0,1,Состою в браке,0,1,1,0.0
16071,41,2,2,1,10200.0,2,2.0,5.0,0,Состою в браке,1,0,0,0.0
